Area,Area Id,Variable Name,Variable Id,Year,Value
Romania,183,Total freshwater withdrawal (primary and secondary),4263,1997,12.46
Russian Federation,185,Total freshwater withdrawal (primary and secondary),4263,1994,77.1
Saint Vincent and the Grenadines,191,Total freshwater withdrawal (primary and secondary),4263,1995,0.01
Sao Tome and Principe,193,Total freshwater withdrawal (primary and secondary),4263,1993,0.007
Saudi Arabia,194,Desalinated water produced,4264,1997,0.727
Saudi Arabia,194,Number of municipal wastewater treatment facilities,4515,1995,30
Senegal,195,Treated municipal wastewater,4270,1993,0.001
Slovakia,199,Fresh surface water withdrawal (primary and secondary),4261,1997,0.812
Slovakia,199,Fresh groundwater withdrawal (primary and secondary),4262,1997,0.498
Slovakia,199,Total freshwater withdrawal (primary and secondary),4263,1997,1.31
South Africa,202,Total freshwater withdrawal (primary and secondary),4263,1995,12.88
South Africa,202,Desalinated water produced,4264,1995,0.018
Spain,203,Fresh surface water withdrawal (primary and secondary),4261,1997,30.25
Spain,203,Fresh groundwater withdrawal (primary and secondary),4262,1997,4.25
Spain,203,Total freshwater withdrawal (primary and secondary),4263,1997,34.5
Spain,203,Desalinated water produced,4264,1997,0.1002
Sweden,210,Fresh surface water withdrawal (primary and secondary),4261,1997,2.057
Sweden,210,Fresh groundwater withdrawal (primary and secondary),4262,1997,0.654
Sweden,210,Total freshwater withdrawal (primary and secondary),4263,1997,2.711
Switzerland,211,Fresh surface water withdrawal (primary and secondary),4261,1997,1.678
Switzerland,211,Fresh groundwater withdrawal (primary and secondary),4262,1997,0.8801
Switzerland,211,Total freshwater withdrawal (primary and secondary),4263,1997,2.559
Syrian Arab Republic,212,Total freshwater withdrawal (primary and secondary),4263,1997,14.43
Syrian Arab Republic,212,Produced municipal wastewater,4269,1995,0.451
Tajikistan,208,Fresh surface water withdrawal (primary and secondary),4261,1994,9.26
Tajikistan,208,Fresh groundwater withdrawal (primary and secondary),4262,1994,2.26
Tajikistan,208,Total freshwater withdrawal (primary and secondary),4263,1994,11.52
Tajikistan,208,Direct use of agricultural drainage water,4451,1994,0.35
Trinidad and Tobago,220,Total freshwater withdrawal (primary and secondary),4263,1997,0.297
Tunisia,222,Total freshwater withdrawal (primary and secondary),4263,1995,2.849
Tunisia,222,Desalinated water produced,4264,1995,0.008
Tunisia,222,Produced municipal wastewater,4269,1994,0.2
Tunisia,222,Treated municipal wastewater,4270,1997,0.131
Tunisia,222,Number of municipal wastewater treatment facilities,4515,1997,51
Turkey,223,Produced municipal wastewater,4269,1994,2.4
Turkey,223,Treated municipal wastewater,4270,1994,0.1
Turkmenistan,213,Total freshwater withdrawal (primary and secondary),4263,1994,23.7
Turkmenistan,213,Direct use of agricultural drainage water,4451,1994,0.08
United Arab Emirates,225,Total freshwater withdrawal (primary and secondary),4263,1995,1.723
United Arab Emirates,225,Desalinated water produced,4264,1995,0.385
United Arab Emirates,225,Produced municipal wastewater,4269,1995,0.5
United Arab Emirates,225,Treated municipal wastewater,4270,1995,0.108
United Kingdom,229,Fresh surface water withdrawal (primary and secondary),4261,1995,9.456
United Kingdom,229,Fresh groundwater withdrawal (primary and secondary),4262,1995,2.634
United Kingdom,229,Total freshwater withdrawal (primary and secondary),4263,1995,12.09
United Kingdom,229,Desalinated water produced,4264,1995,0.0333
United States of America,231,Desalinated water produced,4264,1995,0.58
United States of America,231,Direct use of treated municipal wastewater,4535,1995,1.37
United States of America,231,Treated municipal wastewater,4270,1996,44.5
United States of America,231,Number of municipal wastewater treatment facilities,4515,1996,16024
Uzbekistan,235,Total freshwater withdrawal (primary and secondary),4263,1994,53.76
Uzbekistan,235,Direct use of agricultural drainage water,4451,1994,4.292
Venezuela (Bolivarian Republic of),236,Produced municipal wastewater,4269,1996,2.903
Zambia,251,Total freshwater withdrawal (primary and secondary),4263,1994,1.706
Afghanistan,2,Fresh surface water withdrawal (primary and secondary),4261,1998,17.24
Afghanistan,2,Fresh groundwater withdrawal (primary and secondary),4262,1998,3.042
Afghanistan,2,Total freshwater withdrawal (primary and secondary),4263,2000,20.28
Albania,3,Total freshwater withdrawal (primary and secondary),4263,2000,1.838
Algeria,4,Total freshwater withdrawal (primary and secondary),4263,2001,5.706
Algeria,4,Desalinated water produced,4264,2002,0.017
Algeria,4,Number of municipal wastewater treatment facilities,4515,2001,44
Angola,7,Total freshwater withdrawal (primary and secondary),4263,2000,0.6404
Angola,7,Desalinated water produced,4264,2000,1.00E-04
Argentina,9,Desalinated water produced,4264,2000,7.00E-04
Argentina,9,Direct use of treated municipal wastewater,4535,2000,0.0907
Argentina,9,Treated municipal wastewater,4270,2000,0.1042
Argentina,9,Number of municipal wastewater treatment facilities,4515,2000,25
Armenia,1,Fresh surface water withdrawal (primary and secondary),4261,2002,1.258
Armenia,1,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.475
Armenia,1,Total freshwater withdrawal (primary and secondary),4263,2002,1.733
Armenia,1,Produced municipal wastewater,4269,2002,0.237
Armenia,1,Treated municipal wastewater,4270,2002,0.128
Australia,10,Fresh groundwater withdrawal (primary and secondary),4262,2000,4.962
Australia,10,Total freshwater withdrawal (primary and secondary),4263,2001,21.5
Australia,10,Desalinated water produced,4264,2000,0.0298
Australia,10,Direct use of treated municipal wastewater,4535,2001,0.166
Australia,10,Produced municipal wastewater,4269,2001,1.824
Australia,10,Collected municipal wastewater,4493,2001,1.824
Austria,11,Fresh surface water withdrawal (primary and secondary),4261,1999,2.551
Austria,11,Fresh groundwater withdrawal (primary and secondary),4262,1999,1.115
Austria,11,Total freshwater withdrawal (primary and secondary),4263,2002,3.666
Austria,11,Desalinated water produced,4264,2000,0.0022
Austria,11,Produced municipal wastewater,4269,2001,1.068
Austria,11,Collected municipal wastewater,4493,2001,0.998
Austria,11,Number of municipal wastewater treatment facilities,4515,2002,1495
Azerbaijan,52,Fresh surface water withdrawal (primary and secondary),4261,2002,9.53
Azerbaijan,52,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.545
Azerbaijan,52,Total freshwater withdrawal (primary and secondary),4263,2002,10.07
Bahamas,12,Desalinated water produced,4264,2000,0.0074
Bahrain,13,Desalinated water produced,4264,2000,0.0441
Bangladesh,16,Produced municipal wastewater,4269,2000,0.725
Belarus,57,Fresh surface water withdrawal (primary and secondary),4261,2000,0.755
Belarus,57,Fresh groundwater withdrawal (primary and secondary),4262,2000,1.082
Belarus,57,Total freshwater withdrawal (primary and secondary),4263,2000,1.837
Belarus,57,Produced municipal wastewater,4269,2000,1.307
Belarus,57,Treated municipal wastewater,4270,2000,0.883
Belgium,255,Fresh surface water withdrawal (primary and secondary),4261,2002,6.073
Belgium,255,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.6627
Belgium,255,Total freshwater withdrawal (primary and secondary),4263,2002,6.735
Belgium,255,Direct use of treated municipal wastewater,4535,2000,0.003
Belgium,255,Produced municipal wastewater,4269,2002,1.249
Belgium,255,Collected municipal wastewater,4493,1999,0.1501
Belgium,255,Number of municipal wastewater treatment facilities,4515,2002,538
Belize,23,Total freshwater withdrawal (primary and secondary),4263,2000,0.101
Benin,53,Fresh surface water withdrawal (primary and secondary),4261,2001,0.089
Benin,53,Fresh groundwater withdrawal (primary and secondary),4262,2001,0.041
Benin,53,Total freshwater withdrawal (primary and secondary),4263,2001,0.13
Bhutan,18,Produced municipal wastewater,4269,2000,0.0039
Bolivia (Plurinational State of),19,Produced municipal wastewater,4269,2001,0.135
Bolivia (Plurinational State of),19,Collected municipal wastewater,4493,2001,
Botswana,20,Fresh surface water withdrawal (primary and secondary),4261,2000,0.064
Botswana,20,Fresh groundwater withdrawal (primary and secondary),4262,2000,0.13
Botswana,20,Total freshwater withdrawal (primary and secondary),4263,2000,0.194
Botswana,20,Treated municipal wastewater,4270,1999,0.008
Bulgaria,27,Fresh surface water withdrawal (primary and secondary),4261,2002,5.929
Bulgaria,27,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.6597
Bulgaria,27,Total freshwater withdrawal (primary and secondary),4263,2002,6.589
Bulgaria,27,Produced municipal wastewater,4269,2002,0.486
Bulgaria,27,Number of municipal wastewater treatment facilities,4515,2002,54
Burkina Faso,233,Fresh groundwater withdrawal (primary and secondary),4262,1998,0.011
Burkina Faso,233,Total freshwater withdrawal (primary and secondary),4263,2001,0.7157
Burundi,29,Total freshwater withdrawal (primary and secondary),4263,2000,0.288
Cabo Verde,35,Total freshwater withdrawal (primary and secondary),4263,2001,0.0203
Cabo Verde,35,Desalinated water produced,4264,2001,0.0017
Cameroon,32,Total freshwater withdrawal (primary and secondary),4263,2000,0.9664
Canada,33,Desalinated water produced,4264,2000,0.0027
Central African Republic,37,Total freshwater withdrawal (primary and secondary),4263,2000,0.0662
Chad,39,Total freshwater withdrawal (primary and secondary),4263,2002,0.8492
Chile,40,Desalinated water produced,4264,2000,0.0048
Chile,40,Produced municipal wastewater,4269,1999,1.065
Chile,40,Treated municipal wastewater,4270,1999,0.213
China,351,Fresh surface water withdrawal (primary and secondary),4261,2000,444
China,351,Fresh groundwater withdrawal (primary and secondary),4262,2000,106.9
China,351,Total freshwater withdrawal (primary and secondary),4263,2000,549.8
China,351,Produced municipal wastewater,4269,2002,23.23
China,351,Treated municipal wastewater,4270,2001,5.18
China,351,Number of municipal wastewater treatment facilities,4515,2002,537
Colombia,44,Total freshwater withdrawal (primary and secondary),4263,2000,7.746
Colombia,44,Number of municipal wastewater treatment facilities,4515,2002,
Comoros,45,Total freshwater withdrawal (primary and secondary),4263,1999,0.01
Congo,46,Fresh surface water withdrawal (primary and secondary),4261,2002,0.022
Congo,46,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.024
Congo,46,Total freshwater withdrawal (primary and secondary),4263,2002,0.046
Costa Rica,48,Produced municipal wastewater,4269,2000,0.086
Costa Rica,48,Treated municipal wastewater,4270,2000,0.0051
Côte d'Ivoire,107,Total freshwater withdrawal (primary and secondary),4263,2000,1.409
Croatia,98,Number of municipal wastewater treatment facilities,4515,2002,81
Cuba,49,Desalinated water produced,4264,2001,4.00E-04
Cyprus,50,Fresh surface water withdrawal (primary and secondary),4261,2002,0.0257
Cyprus,50,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.145
Cyprus,50,Total freshwater withdrawal (primary and secondary),4263,2002,0.1707
Cyprus,50,Desalinated water produced,4264,2000,0.0335
Cyprus,50,Direct use of treated municipal wastewater,4535,2001,0.006
Cyprus,50,Number of municipal wastewater treatment facilities,4515,2002,32
Czechia,167,Fresh surface water withdrawal (primary and secondary),4261,2002,1.368
Czechia,167,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.5401
Czechia,167,Total freshwater withdrawal (primary and secondary),4263,2002,1.908
Czechia,167,Desalinated water produced,4264,2000,2.00E-04
Czechia,167,Produced municipal wastewater,4269,2002,1.417
Democratic Republic of the Congo,250,Total freshwater withdrawal (primary and secondary),4263,2000,0.5841
Denmark,54,Fresh surface water withdrawal (primary and secondary),4261,2002,0.0184
Denmark,54,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.635
Denmark,54,Total freshwater withdrawal (primary and secondary),4263,2002,0.6529
Denmark,54,Desalinated water produced,4264,2000,0.015
Djibouti,72,Fresh surface water withdrawal (primary and secondary),4261,2000,0.001
Djibouti,72,Fresh groundwater withdrawal (primary and secondary),4262,2000,0.018
Djibouti,72,Total freshwater withdrawal (primary and secondary),4263,2000,0.0188
Djibouti,72,Desalinated water produced,4264,2000,1.00E-04
Djibouti,72,Direct use of treated municipal wastewater,4535,2000,1.00E-04
Dominica,55,Total freshwater withdrawal (primary and secondary),4263,2000,0.0166
Dominican Republic,56,Total freshwater withdrawal (primary and secondary),4263,2000,4.865
Dominican Republic,56,Treated municipal wastewater,4270,2001,
Ecuador,58,Total freshwater withdrawal (primary and secondary),4263,2000,9.367
Ecuador,58,Desalinated water produced,4264,2000,0.0022
Ecuador,58,Collected municipal wastewater,4493,1999,
Ecuador,58,Treated municipal wastewater,4270,1999,0.158
Egypt,59,Fresh groundwater withdrawal (primary and secondary),4262,2000,7.043
Egypt,59,Total freshwater withdrawal (primary and secondary),4263,2000,57.03
Egypt,59,Desalinated water produced,4264,2002,0.1
Egypt,59,Produced municipal wastewater,4269,2001,3.76
Egypt,59,Treated municipal wastewater,4270,2002,1.9
Egypt,59,Number of municipal wastewater treatment facilities,4515,2001,121
El Salvador,60,Total freshwater withdrawal (primary and secondary),4263,2000,1.376
El Salvador,60,Desalinated water produced,4264,2000,1.00E-04
Equatorial Guinea,61,Total freshwater withdrawal (primary and secondary),4263,2000,0.0174
Eritrea,178,Total freshwater withdrawal (primary and secondary),4263,2000,0.4134
Eritrea,178,Produced municipal wastewater,4269,2000,0.018
Estonia,63,Fresh surface water withdrawal (primary and secondary),4261,2002,1.177
Estonia,63,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.2364
Estonia,63,Total freshwater withdrawal (primary and secondary),4263,2002,1.413
Estonia,63,Produced municipal wastewater,4269,2002,0.278
Estonia,63,Number of municipal wastewater treatment facilities,4515,2002,439
Eswatini,209,Total freshwater withdrawal (primary and secondary),4263,2000,1.042
Eswatini,209,Produced municipal wastewater,4269,2002,0.012
Eswatini,209,Treated municipal wastewater,4270,2002,0.009
Ethiopia,238,Total freshwater withdrawal (primary and secondary),4263,2002,5.558
Ethiopia,238,Direct use of treated municipal wastewater,4535,2002,0
Ethiopia,238,Treated municipal wastewater,4270,2002,0
Fiji,66,Total freshwater withdrawal (primary and secondary),4263,2000,0.0817
Finland,67,Fresh surface water withdrawal (primary and secondary),4261,1999,2.043
Finland,67,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.2847
Finland,67,Total freshwater withdrawal (primary and secondary),4263,1999,2.328
Finland,67,Desalinated water produced,4264,2000,1.00E-04
France,68,Fresh surface water withdrawal (primary and secondary),4261,2002,26.12
France,68,Fresh groundwater withdrawal (primary and secondary),4262,2002,6.234
France,68,Total freshwater withdrawal (primary and secondary),4263,2002,32.36
France,68,Desalinated water produced,4264,2000,0.0117
France,68,Produced municipal wastewater,4269,2001,3.414
France,68,Collected municipal wastewater,4493,2001,2.544
Gabon,74,Total freshwater withdrawal (primary and secondary),4263,2000,0.1203
Gambia,75,Total freshwater withdrawal (primary and secondary),4263,2000,0.0905
Germany,79,Total freshwater withdrawal (primary and secondary),4263,2001,39.11
Germany,79,Direct use of treated municipal wastewater,4535,2000,0.042
Germany,79,Produced municipal wastewater,4269,2001,5.332
Germany,79,Collected municipal wastewater,4493,2001,5.254
Germany,79,Treated municipal wastewater,4270,2001,5.204
Germany,79,Number of municipal wastewater treatment facilities,4515,2001,10188
Ghana,81,Total freshwater withdrawal (primary and secondary),4263,2000,0.982
Ghana,81,Produced municipal wastewater,4269,2001,0.27
Greece,84,Total freshwater withdrawal (primary and secondary),4263,2002,9.226
Greece,84,Desalinated water produced,4264,2000,0.01
Greece,84,Direct use of treated municipal wastewater,4535,2002,0.023
Guatemala,89,Produced municipal wastewater,4269,1998,0.365
Guinea,90,Total freshwater withdrawal (primary and secondary),4263,2001,0.5533
Guinea-Bissau,175,Fresh surface water withdrawal (primary and secondary),4261,2000,0.144
Guinea-Bissau,175,Fresh groundwater withdrawal (primary and secondary),4262,2000,0.031
Guinea-Bissau,175,Total freshwater withdrawal (primary and secondary),4263,2000,0.175
Guyana,91,Total freshwater withdrawal (primary and secondary),4263,2000,1.64
Honduras,95,Desalinated water produced,4264,2000,2.00E-04
Honduras,95,Collected municipal wastewater,4493,1998,
Hungary,97,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.73
Hungary,97,Total freshwater withdrawal (primary and secondary),4263,2002,5.72
Hungary,97,Desalinated water produced,4264,2000,2.00E-04
Hungary,97,Number of municipal wastewater treatment facilities,4515,2002,555
Iceland,99,Fresh surface water withdrawal (primary and secondary),4261,2002,0.005
Iceland,99,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.16
Iceland,99,Total freshwater withdrawal (primary and secondary),4263,2002,0.165
Iceland,99,Number of municipal wastewater treatment facilities,4515,2002,23
India,100,Total freshwater withdrawal (primary and secondary),4263,2000,610.4
India,100,Desalinated water produced,4264,2000,5.00E-04
India,100,Produced municipal wastewater,4269,2001,10
India,100,Treated municipal wastewater,4270,2001,1.631
Indonesia,101,Fresh surface water withdrawal (primary and secondary),4261,2000,95.66
Indonesia,101,Fresh groundwater withdrawal (primary and secondary),4262,2000,17.61
Indonesia,101,Total freshwater withdrawal (primary and secondary),4263,2000,113.3
Indonesia,101,Desalinated water produced,4264,2000,0.019
Indonesia,101,Produced municipal wastewater,4269,2002,3.707
Iran (Islamic Republic of),102,Total freshwater withdrawal (primary and secondary),4263,2001,89.7
Iran (Islamic Republic of),102,Desalinated water produced,4264,2000,0.003
Iran (Islamic Republic of),102,Number of municipal wastewater treatment facilities,4515,2001,39
Iraq,103,Total freshwater withdrawal (primary and secondary),4263,2000,65.99
Iraq,103,Desalinated water produced,4264,2000,0.0074
Iraq,103,Treated municipal wastewater,4270,1999,0.425
Ireland,104,Desalinated water produced,4264,2000,2.00E-04
Israel,105,Total freshwater withdrawal (primary and secondary),4263,2002,1.543
Israel,105,Desalinated water produced,4264,2002,0.0256
Israel,105,Direct use of treated municipal wastewater,4535,2002,0.2619
Israel,105,Produced municipal wastewater,4269,2000,0.422
Israel,105,Treated municipal wastewater,4270,2000,0.36
Italy,106,Total freshwater withdrawal (primary and secondary),4263,2000,45.08
Italy,106,Desalinated water produced,4264,2000,0.0973
Italy,106,Direct use of treated municipal wastewater,4535,2000,0.233
Italy,106,Produced municipal wastewater,4269,2002,2.4
Jamaica,109,Desalinated water produced,4264,2000,5.00E-04
Japan,110,Fresh surface water withdrawal (primary and secondary),4261,2002,73.81
Japan,110,Fresh groundwater withdrawal (primary and secondary),4262,2002,10.64
Japan,110,Total freshwater withdrawal (primary and secondary),4263,2002,84.46
Japan,110,Desalinated water produced,4264,2000,0.04
Japan,110,Direct use of treated municipal wastewater,4535,2001,0.15
Jordan,112,Total freshwater withdrawal (primary and secondary),4263,2002,0.7381
Jordan,112,Direct use of treated municipal wastewater,4535,2000,0.0649
Jordan,112,Produced municipal wastewater,4269,2002,0.18
Jordan,112,Collected municipal wastewater,4493,2002,0.085
Jordan,112,Treated municipal wastewater,4270,2002,0.075
Jordan,112,Number of municipal wastewater treatment facilities,4515,2002,19
Kazakhstan,108,Fresh groundwater withdrawal (primary and secondary),4262,2002,1.157
Kazakhstan,108,Total freshwater withdrawal (primary and secondary),4263,2002,18.64
Kazakhstan,108,Desalinated water produced,4264,2002,0.64
Kazakhstan,108,Direct use of treated municipal wastewater,4535,2002,0.15
Kazakhstan,108,Direct use of agricultural drainage water,4451,2002,0.27
Kuwait,118,Fresh surface water withdrawal (primary and secondary),4261,2002,0
Kuwait,118,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.415
Kuwait,118,Total freshwater withdrawal (primary and secondary),4263,2002,0.415
Kuwait,118,Desalinated water produced,4264,2002,0.4202
Kuwait,118,Direct use of treated municipal wastewater,4535,2002,0.078
Kuwait,118,Treated municipal wastewater,4270,2002,0.152
Kyrgyzstan,113,Total freshwater withdrawal (primary and secondary),4263,2000,10.08
Lao People's Democratic Republic,120,Collected municipal wastewater,4493,2000,0.546
Latvia,119,Fresh surface water withdrawal (primary and secondary),4261,2002,0.1352
Latvia,119,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.1093
Latvia,119,Total freshwater withdrawal (primary and secondary),4263,2002,0.2445
Latvia,119,Produced municipal wastewater,4269,2002,0.224
Latvia,119,Number of municipal wastewater treatment facilities,4515,2002,709
Lebanon,121,Total freshwater withdrawal (primary and secondary),4263,2000,1.266
Lebanon,121,Direct use of agricultural drainage water,4451,2001,0.165
Lebanon,121,Produced municipal wastewater,4269,2001,0.249
Lebanon,121,Collected municipal wastewater,4493,2001,0.069
Lebanon,121,Treated municipal wastewater,4270,2001,0.056
Lesotho,122,Total freshwater withdrawal (primary and secondary),4263,2000,0.0438
Liberia,123,Total freshwater withdrawal (primary and secondary),4263,2000,0.1308
Libya,124,Fresh surface water withdrawal (primary and secondary),4261,2000,0
Libya,124,Fresh groundwater withdrawal (primary and secondary),4262,2000,4.308
Libya,124,Total freshwater withdrawal (primary and secondary),4263,2000,4.308
Libya,124,Desalinated water produced,4264,2000,0.018
Libya,124,Produced municipal wastewater,4269,1999,0.546
Libya,124,Treated municipal wastewater,4270,1999,0.04
Lithuania,126,Total freshwater withdrawal (primary and secondary),4263,2001,2.768
Lithuania,126,Number of municipal wastewater treatment facilities,4515,2002,433
Luxembourg,256,Fresh surface water withdrawal (primary and secondary),4261,1999,0.0292
Luxembourg,256,Fresh groundwater withdrawal (primary and secondary),4262,1999,0.0316
Luxembourg,256,Total freshwater withdrawal (primary and secondary),4263,1999,0.0605
Madagascar,129,Fresh groundwater withdrawal (primary and secondary),4262,2001,0.024
Madagascar,129,Total freshwater withdrawal (primary and secondary),4263,2000,13.37
Malawi,130,Total freshwater withdrawal (primary and secondary),4263,2002,1.325
Malaysia,131,Total freshwater withdrawal (primary and secondary),4263,2000,9.301
Malaysia,131,Desalinated water produced,4264,2000,0.0043
Maldives,132,Desalinated water produced,4264,2001,0.0012
Maldives,132,Produced municipal wastewater,4269,2000,0.0037
Malta,134,Total freshwater withdrawal (primary and secondary),4263,2002,0.034
Malta,134,Desalinated water produced,4264,2002,0.0179
Malta,134,Produced municipal wastewater,4269,2002,0.0189
Mauritania,136,Total freshwater withdrawal (primary and secondary),4263,2000,1.599
Mauritania,136,Desalinated water produced,4264,2000,0.002
Mauritania,136,Treated municipal wastewater,4270,1998,7.00E-04
Mauritius,137,Total freshwater withdrawal (primary and secondary),4263,2000,0.61
Mauritius,137,Treated municipal wastewater,4270,2002,0.0206
Mexico,138,Fresh surface water withdrawal (primary and secondary),4261,2002,46.7
Mexico,138,Fresh groundwater withdrawal (primary and secondary),4262,2002,25.6
Mexico,138,Total freshwater withdrawal (primary and secondary),4263,2002,72.3
Mexico,138,Desalinated water produced,4264,2001,0.0191
Mexico,138,Direct use of treated municipal wastewater,4535,1998,0.28
Mexico,138,Treated municipal wastewater,4270,2002,2.596
Monaco,140,Total freshwater withdrawal (primary and secondary),4263,2002,0.0058
Mongolia,141,Produced municipal wastewater,4269,2002,0.126
Mongolia,141,Treated municipal wastewater,4270,2002,0.083
Mongolia,141,Number of municipal wastewater treatment facilities,4515,2001,103
Morocco,143,Fresh surface water withdrawal (primary and secondary),4261,2000,9.434
Morocco,143,Fresh groundwater withdrawal (primary and secondary),4262,2000,3.166
Morocco,143,Total freshwater withdrawal (primary and secondary),4263,2002,14.82
Morocco,143,Desalinated water produced,4264,2002,0.003
Morocco,143,Produced municipal wastewater,4269,2002,0.65
Morocco,143,Treated municipal wastewater,4270,2000,0.04
Mozambique,144,Total freshwater withdrawal (primary and secondary),4263,2001,0.8842
Myanmar,28,Fresh surface water withdrawal (primary and secondary),4261,2000,30.24
Myanmar,28,Fresh groundwater withdrawal (primary and secondary),4262,2000,2.991
Myanmar,28,Total freshwater withdrawal (primary and secondary),4263,2000,33.23
Namibia,147,Fresh surface water withdrawal (primary and secondary),4261,2002,0.1566
Namibia,147,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.1253
Namibia,147,Total freshwater withdrawal (primary and secondary),4263,2002,0.2819
Namibia,147,Desalinated water produced,4264,2000,3.00E-04
Nepal,149,Total freshwater withdrawal (primary and secondary),4263,2000,9.562
Netherlands,150,Fresh surface water withdrawal (primary and secondary),4261,2001,7.938
Netherlands,150,Fresh groundwater withdrawal (primary and secondary),4262,2001,0.9765
Netherlands,150,Total freshwater withdrawal (primary and secondary),4263,2002,8.906
Netherlands,150,Direct use of treated municipal wastewater,4535,2000,0.008
Netherlands,150,Treated municipal wastewater,4270,2002,1.888
Netherlands,150,Number of municipal wastewater treatment facilities,4515,2002,380
New Zealand,156,Fresh surface water withdrawal (primary and secondary),4261,1999,2.21
New Zealand,156,Fresh groundwater withdrawal (primary and secondary),4262,1999,0.93
New Zealand,156,Total freshwater withdrawal (primary and secondary),4263,1999,3.14
Nicaragua,157,Total freshwater withdrawal (primary and secondary),4263,2001,1.387
Nicaragua,157,Desalinated water produced,4264,2000,2.00E-04
Nicaragua,157,Direct use of treated municipal wastewater,4535,2000,0.0011
Nicaragua,157,Treated municipal wastewater,4270,2000,0.0067
Nigeria,159,Total freshwater withdrawal (primary and secondary),4263,2000,10.31
Nigeria,159,Desalinated water produced,4264,2000,0.003
North Macedonia,154,Fresh surface water withdrawal (primary and secondary),4261,2002,0.5852
North Macedonia,154,Fresh groundwater withdrawal (primary and secondary),4262,2002,0.048
North Macedonia,154,Total freshwater withdrawal (primary and secondary),4263,2002,0.6332
Norway,162,Total freshwater withdrawal (primary and secondary),4263,2002,2.399
Norway,162,Desalinated water produced,4264,2000,1.00E-04
Norway,162,Number of municipal wastewater treatment facilities,4515,2002,1960
Occupied Palestinian Territory,299,Total freshwater withdrawal (primary and secondary),4263,2001,0.269
Occupied Palestinian Territory,299,Direct use of treated municipal wastewater,4535,1998,0.01
Occupied Palestinian Territory,299,Produced municipal wastewater,4269,2001,0.071
Oman,221,Total freshwater withdrawal (primary and secondary),4263,2000,1.3
Oman,221,Desalinated water produced,4264,2000,0.034
Oman,221,Produced municipal wastewater,4269,2000,0.09
Oman,221,Treated municipal wastewater,4270,2000,0.0098
Pakistan,165,Total freshwater withdrawal (primary and secondary),4263,2000,172.6
Pakistan,165,Produced municipal wastewater,4269,2000,1.628
Pakistan,165,Treated municipal wastewater,4270,2002,0.0306
Pakistan,165,Number of municipal wastewater treatment facilities,4515,2002,8
Panama,166,Produced municipal wastewater,4269,1998,0.394
Papua New Guinea,168,Total freshwater withdrawal (primary and secondary),4263,2000,0.2714
Paraguay,169,Total freshwater withdrawal (primary and secondary),4263,2000,0.49
Paraguay,169,Collected municipal wastewater,4493,2002,
Paraguay,169,Treated municipal wastewater,4270,2002,
Peru,170,Desalinated water produced,4264,2000,0.0054
Peru,170,Direct use of treated municipal wastewater,4535,2000,0.0186
Peru,170,Treated municipal wastewater,4270,2000,0.0999
Poland,173,Fresh surface water withdrawal (primary and secondary),4261,2002,9.057
Poland,173,Fresh groundwater withdrawal (primary and secondary),4262,2002,2.662
Poland,173,Total freshwater withdrawal (primary and secondary),4263,2002,11.72
Poland,173,Desalinated water produced,4264,2000,0.007
Poland,173,Direct use of treated municipal wastewater,4535,2000,0.003
Poland,173,Produced municipal wastewater,4269,2002,2.278
Poland,173,Number of municipal wastewater treatment facilities,4515,2002,2655
Portugal,174,Total freshwater withdrawal (primary and secondary),4263,1998,11.14
Portugal,174,Desalinated water produced,4264,2000,0.0016
Portugal,174,Direct use of treated municipal wastewater,4535,2000,0.003
Puerto Rico,177,Fresh surface water withdrawal (primary and secondary),4261,2000,0.6672
Puerto Rico,177,Fresh groundwater withdrawal (primary and secondary),4262,2000,0.1892
Puerto Rico,177,Total freshwater withdrawal (primary and secondary),4263,2000,0.8564
Qatar,179,Total freshwater withdrawal (primary and secondary),4263,2000,0.1639
Qatar,179,Desalinated water produced,4264,2000,0.099
Qatar,179,Direct use of treated municipal wastewater,4535,2000,0.031
Republic of Korea,117,Fresh surface water withdrawal (primary and secondary),4261,2002,25.7
Republic of Korea,117,Fresh groundwater withdrawal (primary and secondary),4262,2002,3.468
Republic of Korea,117,Total freshwater withdrawal (primary and secondary),4263,2002,29.16
Republic of Korea,117,Desalinated water produced,4264,2002,2.00E-04
Republic of Korea,117,Produced municipal wastewater,4269,2000,5.939
Romania,183,Total freshwater withdrawal (primary and secondary),4263,2002,9.222
Romania,183,Number of municipal wastewater treatment facilities,4515,2002,293
Russian Federation,185,Total freshwater withdrawal (primary and secondary),4263,2001,66.2
